date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2024-06-28,16.7,13.88,13.89,11.1,,,99,94.5,91.5,84,14.5,13,12.4,10.3,45,28.12,27,9,62,6,101.05,100.39,100.56,100.07,98.17,97.54,97.7,97.23,24100,14875,13650,3200,2,1.2,1.5,1,4.1,0,8.9,6.9,3.9,13.1,,,,05:23:00,1719570180,5.38,21:41:00,1719628860,21.68,16.3,1,1,15,15,8,9,,,,,,8,7.9,7.5,7,,,,
2024-06-27,22.7,17.26,16.55,10.4,,,88,64.6,67.5,47,13.2,10.3,10.8,8.3,23,16.33,15,7,33,13,101.66,101.19,101.12,100.57,98.77,98.32,98.25,97.73,24100,24100,24100,24100,2,1.1,1.5,1,1.4,0,11.6,9.6,6.5,0,,,,05:22:00,1719483720,5.37,21:41:00,1719542460,21.68,16.32,8,8,22,22,14,14,,,,,,8,5.8,4,0,,,,
2024-06-26,20.4,15.93,16.39,12.4,,,92,65.8,67.5,43,11.6,9.1,9.2,6.7,23,14.29,14,5,33,35,101.98,101.77,101.74,101.49,99.09,98.88,98.86,98.62,24100,24100,24100,24100,2,1,1.5,1,1.6,0,11.4,9.4,6.4,0,,,,05:22:00,1719397320,5.37,21:41:00,1719456060,21.68,16.32,7,7,21,21,10,10,,,,,,8,4.8,4.5,1,,,,
2024-06-25,22.4,18.31,17.64,12.9,26,,85,69.7,68,51,15.6,12.6,13,10.4,43,25.29,29,15,45,32,101.43,100.71,100.8,100.17,98.56,97.87,97.96,97.36,24100,24100,24100,24100,1,1,1,1,0.4,0,12.6,10.6,7.6,0,,,,05:21:00,1719310860,5.35,21:41:00,1719369660,21.68,16.33,6,6,22,22,12,13,,,,,,8,4.5,4,0,,,,
2024-06-24,30.5,22.73,23.15,15.8,35,,91,62.1,62.5,34,19.1,14.5,15.2,11.4,48,26.92,28.5,9,60,21,100.93,100.22,100.4,99.88,98.08,97.41,97.58,97.08,24100,24100,24100,24100,1,1,1,1,0,5.2,18.1,16.1,13.2,0,,,,05:21:00,1719224460,5.35,21:41:00,1719283260,21.68,16.33,8,8,28,30,16,16,,,,,,8,5.2,4,0,,,,
2024-06-23,23.8,18.09,18.39,13,27,,100,81.3,78,56,16.4,14.5,14.9,13.5,20,12,12.5,5,,,101.16,101.05,101.05,100.94,98.3,98.19,98.19,98.09,24100,23433.3,20100,16100,2,1,1.5,1,0,0.4,13.4,11.4,8.4,0,,,,05:20:00,1719138000,5.33,21:41:00,1719196860,21.68,16.35,7,7,23,23,12,16,,,,,,8,5,4,0,,,,
2024-06-22,26.3,19.07,19.89,13.5,29,,99,71.5,71.5,44,16.9,13.4,13.2,9.5,25,10.92,14.5,4,40,29,101.69,101.28,101.3,100.9,98.83,98.43,98.44,98.06,24100,22500,16100,8100,1,1,1,1,0,1.9,14.9,12.9,9.9,1.4,,,,05:20:00,1719051600,5.33,21:41:00,1719110460,21.68,16.35,7,7,25,25,14,15,,,,,,8,6.5,5,2,,,,
2024-06-21,25.7,19.45,19,12.3,28,,96,68.3,72,48,15,13.2,12.6,10.1,17,7.33,8.5,0,,,102.4,102.13,102.07,101.73,99.51,99.25,99.19,98.87,24100,24100,24100,24100,1,1,1,1,0,1,14,12,9,0,,,,05:20:00,1718965200,5.33,21:41:00,1719024060,21.68,16.35,7,7,26,26,14,14,,,,,,8,5.4,4.5,1,,,,
2024-06-20,25,19.1,18.8,12.6,27,,75,59.8,60,45,14,11,10.6,7.1,29,21.33,21.5,14,37,21,102.67,102.5,102.46,102.25,99.76,99.6,99.57,99.37,24100,23966.7,22500,20900,1,1,1,1,0,0.8,13.8,11.8,8.8,0,,,,05:20:00,1718878800,5.33,21:41:00,1718937660,21.68,16.35,7,7,25,25,13,13,,,,,,7,4.4,4,1,,,,
2024-06-19,19.8,14.91,13.8,7.8,,,98,64,68.5,39,9.7,7.5,7.6,5.5,23,12.96,14.5,6,35,27,102.65,102.23,102.05,101.44,99.74,99.32,99.14,98.55,24100,23966.7,22500,20900,1,1,1,1,4.2,0,8.8,6.8,3.8,0.6,,,,05:19:00,1718792340,5.32,21:41:00,1718851260,21.68,16.37,6,6,20,20,10,10,,,,,,8,3.3,4,0,,,,
2024-06-18,16.2,13.4,13.25,10.3,,,100,87.5,84.5,69,13.1,11.3,10.9,8.8,32,20.96,21,10,38,2,101.32,100.72,100.85,100.38,98.43,97.85,97.98,97.53,24100,21962.5,14450,4800,1,1,1,1,4.8,0,8.2,6.2,3.2,14,,,,05:19:00,1718705940,5.32,21:40:00,1718764800,21.67,16.35,6,6,15,15,9,9,,,,,,8,8,7.5,7,,,,
2024-06-17,20.6,14.93,14.85,9.1,,,94,65.9,68,42,11.5,8.2,8.3,5.1,27,14.62,16,5,37,2,101.16,100.92,100.83,100.5,98.29,98.06,97.98,97.66,24100,22362.5,14450,4800,1,1,1,1,3.1,0,9.8,7.8,4.8,5.7,,,,05:19:00,1718619540,5.32,21:40:00,1718678400,21.67,16.35,7,7,21,21,10,11,,,,,,8,5.4,4.5,1,,,,
2024-06-16,22.2,19.04,17.95,13.7,27,,99,68.9,65.5,32,17.6,12.3,11.1,4.5,43,29.08,29,15,51,24,100.42,99.92,100.07,99.72,97.58,97.11,97.25,96.92,24100,23229.2,13650,3200,1,1,1,1,0.1,0,12.9,10.9,8,17.6,,,,05:19:00,1718533140,5.32,21:40:00,1718592000,21.67,16.35,7,7,23,23,10,13,,,,,,8,5.1,4.5,1,,,,
2024-06-15,28,21.93,21.6,15.2,33,,89,66.9,70.5,52,17.9,15.3,15.3,12.7,44,26.38,28.5,13,46,18,101.14,100.54,100.56,99.97,98.3,97.71,97.74,97.17,24100,24100,24100,24100,1,1,1,1,0,3.6,16.6,14.6,11.6,0,,,,05:19:00,1718446740,5.32,21:39:00,1718505540,21.65,16.33,8,8,25,26,18,18,,,,,,8,5.2,5,2,,,,
2024-06-14,26.4,19.65,18.45,10.5,28,,92,63.6,66,40,13.5,11.9,11.8,10,21,11,12.5,4,31,21,101.69,101.47,101.41,101.12,98.82,98.6,98.55,98.28,24100,24100,24100,24100,4,1.5,2.5,1,0,0.4,13.4,11.4,8.4,0,,,,05:19:00,1718360340,5.32,21:39:00,1718419140,21.65,16.33,9,9,26,26,16,16,,,,,,8,3.3,4,0,,,,
2024-06-13,22,16.16,16.5,11,,,100,77.7,75,50,13.4,11.9,11.7,9.9,20,12.08,13,6,27,28,101.49,101.02,101.02,100.56,98.61,98.16,98.16,97.71,24100,23966.7,23300,22500,2,1,1.5,1,1.5,0,11.5,9.5,6.5,0,,,,05:19:00,1718273940,5.32,21:38:00,1718332680,21.63,16.32,6,6,20,20,11,11,,,,,,8,3.9,4,0,,,,
2024-06-12,21.8,15.6,15.25,8.7,,,100,79.7,77,54,14.4,11.7,11.8,9.1,18,10.38,10.5,3,58,31,100.66,100.42,100.49,100.31,97.81,97.57,97.63,97.46,24100,23433.3,19300,14500,2,1.2,1.5,1,2.8,0,10.2,8.2,5.2,2,,,,05:20:00,1718187600,5.33,21:38:00,1718246280,21.63,16.3,7,7,23,23,13,13,,,,,,8,3.8,4.5,1,,,,
2024-06-11,20.5,15.98,16.14,11.8,,,92,75.8,70,48,12.8,11.5,11.1,9.3,40,25.5,21.5,3,58,28,100.62,100.23,100.28,99.95,97.77,97.39,97.44,97.12,24100,24100,24100,24100,1,1,1,1,1.9,0,11.1,9.1,6.1,0.3,,,,05:20:00,1718101200,5.33,21:37:00,1718159820,21.62,16.28,5,7,22,22,11,12,,,,,,8,6.2,5,2,,,,
2024-06-10,22.2,15.19,13.85,5.5,,,99,63.5,66.5,34,11,7.2,8,5,23,12.75,11.5,0,33,19,102.14,101.57,101.45,100.77,99.22,98.68,98.57,97.92,24100,23900,21700,19300,2,1.3,1.5,1,4.2,0,8.8,6.8,3.8,4.2,,,,05:20:00,1718014800,5.33,21:37:00,1718073420,21.62,16.28,8,8,23,23,14,14,,,,,,8,5.3,4,0,,,,
2024-06-09,19.2,12.6,13,6.8,,,98,70.8,62.5,27,9.7,6.4,4.8,-0.2,23,16.67,15.5,8,33,34,102.25,102.05,102,101.75,99.32,99.15,99.09,98.86,24100,24033.3,23300,22500,2,1,1.5,1,5,0,8,6,3,0,,,,05:20:00,1717928400,5.33,21:36:00,1717986960,21.6,16.27,7,7,19,19,6,7,,,,,,8,4.2,4,0,,,,
2024-06-08,22.6,15.5,15.1,7.6,,,94,62.9,66,38,10.3,7.8,7.1,3.9,40,17.79,20,0,53,32,101.69,101.16,101.31,100.92,98.8,98.29,98.43,98.06,24100,24100,24100,24100,1,1,1,1,2.9,0,10.1,8.1,5.1,0,,,,05:21:00,1717842060,5.35,21:35:00,1717900500,21.58,16.23,6,6,21,21,6,7,,,,,,6,3.6,3.5,1,,,,
2024-06-07,23.2,15.41,15.7,8.2,,,92,66.9,62,32,11.7,8.5,8.5,5.3,48,15.38,25.5,3,61,29,100.92,100.78,100.81,100.69,98.05,97.91,97.94,97.82,24100,23766.7,20100,16100,1,1,1,1,2.3,0,10.7,8.7,5.7,1.5,,,,05:21:00,1717755660,5.35,21:34:00,1717814040,21.57,16.22,7,7,21,21,10,10,,,,,,8,4,4,0,,,,
2024-06-06,14.8,11.99,12,9.2,,,98,80.6,81.5,65,9.9,8.7,8.7,7.4,43,26.58,25,7,48,31,100.71,100.28,100.24,99.78,97.83,97.42,97.39,96.95,24100,21754.2,14450,4800,1,1,1,1,6,0,7,5,2,1.3,,,,05:21:00,1717669260,5.35,21:34:00,1717727640,21.57,16.22,3,3,15,15,8,8,,,,,,8,6.4,4.5,1,,,,
2024-06-05,20.2,15.69,15.7,11.2,,,89,70.6,72.5,56,11.3,10.3,10,8.7,40,25.79,27.5,15,47,27,99.76,99.32,99.43,99.1,96.93,96.51,96.62,96.3,24100,23500,16900,9700,1,1,1,1,2.3,0,10.7,8.7,5.7,1,,,,05:22:00,1717582920,5.37,21:33:00,1717641180,21.55,16.18,6,6,20,20,10,10,,,,,,8,5.7,4,0,,,,
2024-06-04,22.3,18.22,18.75,15.2,28,,98,76.5,77,56,18.1,13.8,14.1,10.1,30,21.42,21.5,13,32,23,100.16,99.66,99.82,99.47,97.33,96.85,97,96.66,24100,20783.3,13250,2400,2,1.1,1.5,1,0,0.8,13.8,11.8,8.8,13.2,,,,05:22:00,1717496520,5.37,21:32:00,1717554720,21.53,16.17,3,3,21,21,13,14,,,,,,8,6.9,6,4,,,,
2024-06-03,22,16.9,16.95,11.9,,,100,77,71.5,43,14.3,12.4,11.2,8,24,13.92,15.5,7,28,1,100.54,100.4,100.39,100.23,97.68,97.55,97.53,97.39,24100,18837.5,12450,800,1,1,1,1,1.1,0,11.9,9.9,7,0,,,,05:23:00,1717410180,5.38,21:31:00,1717468260,21.52,16.13,6,6,23,23,13,14,,,,,,8,6.4,5.5,3,,,,
2024-06-02,26.6,17.15,18.25,9.9,27,,100,64,67.5,35,15.1,9.3,8.8,2.5,36,20.96,19.5,3,41,19,100.81,100.6,100.6,100.39,97.96,97.75,97.75,97.54,24100,18683.3,12850,1600,3,1.3,2,1,0,0.2,13.2,11.2,8.2,25.7,,,,05:24:00,1717323840,5.4,21:30:00,1717381800,21.5,16.1,5,6,23,26,13,13,,,,,,8,5,4,0,,,,
2024-06-01,22.2,16.07,16.1,10,,,85,54,58,31,8.7,5.9,5.6,2.5,33,20.88,22,11,43,26,101.06,100.84,100.9,100.75,98.18,97.98,98.03,97.89,24100,24100,24100,24100,3,1.4,2,1,1.9,0,11.1,9.1,6.1,1.4,,,,05:24:00,1717237440,5.4,21:29:00,1717295340,21.48,16.08,6,6,23,23,12,13,,,,,,8,4.6,4,0,,,,
2024-05-31,22.7,15.45,16.25,9.8,,,89,57.5,61,33,8.4,6.5,6.4,4.4,44,25.04,25,6,53,26,101.29,101.17,101.19,101.08,98.41,98.3,98.31,98.21,24100,24100,24100,24100,2,1.1,1.5,1,1.8,0,11.2,9.2,6.2,0.3,,,,05:25:00,1717151100,5.42,21:28:00,1717208880,21.47,16.05,6,6,22,22,10,10,,,,,,8,3.7,4,0,,,,
2024-05-30,22,17.48,17.1,12.2,,,96,64.3,72,48,15.4,10.4,11,6.6,52,28.5,33,14,44,18,101.43,101.02,101.13,100.84,98.56,98.17,98.27,97.98,24100,21833.3,16100,8100,2,1,1.5,1,0.9,0,12.1,10.1,7.1,10.3,,,,05:26:00,1717064760,5.43,21:27:00,1717122420,21.45,16.02,3,3,21,21,10,10,,,,,,8,4.9,4,0,,,,
2024-05-29,23.5,15.76,14.6,5.7,,,96,62.7,66,36,9.3,7.7,7.5,5.6,40,22.5,21.5,3,44,17,102.45,102.01,101.94,101.43,99.51,99.1,99.03,98.56,24100,24100,24100,24100,2,1.3,1.5,1,3.4,0,9.6,7.6,4.6,0,,,,05:26:00,1716978360,5.43,21:26:00,1717035960,21.43,16,7,7,22,22,15,15,,,,,,5,2,2.5,0,,,,
2024-05-28,16.5,11,11.65,6.8,,,96,78.2,76,56,8.4,7.2,7.3,6.3,24,14.83,14,4,31,1,102.49,102.3,102.14,101.8,99.55,99.38,99.23,98.9,24100,23900,21700,19300,2,1,1.5,1,6.3,0,6.7,4.7,1.6,0,,,,05:27:00,1716892020,5.45,21:25:00,1716949500,21.42,15.97,4,4,17,17,5,6,,,,,,8,5.2,4,0,,,,
2024-05-27,18.1,12.51,13.45,8.8,,,88,69.8,67,46,8.4,6.9,6.7,5,28,12.38,15.5,3,45,33,101.74,101.28,101.31,100.89,98.84,98.39,98.42,98.01,24100,24100,24100,24100,1,1,1,1,4.5,0,8.4,6.5,3.5,0,,,,05:28:00,1716805680,5.47,21:24:00,1716863040,21.4,15.93,5,6,15,18,7,7,,,,,,8,7,7,6,,,,
2024-05-26,18.8,11.91,11.6,4.4,,,95,68.8,69.5,44,7.9,5.9,6,4.2,21,12.88,10.5,0,31,27,100.92,100.76,100.76,100.61,98.04,97.87,97.88,97.71,24100,24100,24100,24100,1,1,1,1,6.4,0,6.6,4.6,1.6,0,,,,05:29:00,1716719340,5.48,21:23:00,1716776580,21.38,15.9,6,6,17,17,8,9,,,,,,8,3.6,4.5,1,,,,
2024-05-25,9.2,7.88,7.85,6.5,,,100,93.7,92,84,8.6,6.9,7.2,5.8,38,26.96,25.5,13,53,27,100.61,100.1,100.1,99.59,97.71,97.22,97.22,96.72,24100,13729.2,13250,2400,1,1,1,1,10.2,0,2.8,0.8,0,3.6,,,,05:30:00,1716633000,5.5,21:22:00,1716690120,21.37,15.87,1,1,9,9,3,3,,,,,,8,7.9,6.5,5,,,,
2024-05-24,10.5,6.93,7.45,4.4,,,100,94,81,62,8.9,6,6,3.2,38,27.29,23.5,9,37,5,101.25,100.24,100.39,99.54,98.36,97.36,97.51,96.67,24100,14637.5,13450,2800,1,1,1,1,10.6,0,2.5,0.4,0,27.3,,,,05:31:00,1716546660,5.52,21:20:00,1716603600,21.33,15.82,1,4,8,8,4,4,,,,,,8,7.9,7.5,7,,,,
2024-05-23,15.3,10.03,9.6,3.9,,,91,60.3,59.5,28,5,1.7,0.8,-3.4,36,19.46,22,8,37,5,101.4,101.3,101.26,101.12,98.49,98.39,98.35,98.21,24100,24100,24100,24100,1,1,1,1,8.4,0,4.6,2.6,0,0,,,,05:32:00,1716460320,5.53,21:19:00,1716517140,21.32,15.78,6,6,13,13,5,6,,,,,,8,4.3,5,2,,,,
2024-05-22,16.7,11.67,11.2,5.7,,,89,76.8,74.5,60,9.8,7.7,7.5,5.3,31,17.96,20,9,36,4,101.05,100.7,100.78,100.52,98.15,97.82,97.91,97.66,24100,24100,24100,24100,1,1,1,1,6.8,0,6.2,4.2,1.2,0,,,,05:33:00,1716373980,5.55,21:18:00,1716430680,21.3,15.75,5,5,15,15,3,5,,,,,,8,6.7,5,2,,,,
2024-05-21,17.8,12.65,11.6,5.4,,,100,70.2,70.5,41,9.2,6.6,6.6,4,26,15.5,16,6,35,2,101.31,101.04,100.96,100.61,98.42,98.16,98.08,97.75,24100,24100,24100,24100,1,1,1,1,6.4,0,6.6,4.6,1.6,0,,,,05:34:00,1716287640,5.57,21:17:00,1716344220,21.28,15.72,6,6,19,19,10,10,,,,,,8,6.2,4,0,,,,
2024-05-20,18.5,13.15,13.35,8.2,,,91,74.5,70.5,50,10.6,8.6,8.9,7.2,27,9.96,13.5,0,32,33,101.33,101.17,101.19,101.05,98.43,98.29,98.31,98.18,24100,23700,22500,20900,1,1,1,1,4.7,0,8.3,6.3,3.4,0,,,,05:35:00,1716201300,5.58,21:15:00,1716257700,21.25,15.67,5,5,16,16,5,6,,,,,,8,6.3,5.5,3,,,,
2024-05-19,20.9,14.39,14.25,7.6,,,75,56,54,33,7.6,5.1,5.4,3.2,27,20.62,17.5,8,47,27,101.22,100.99,100.92,100.61,98.34,98.11,98.03,97.73,24100,24100,24100,24100,2,1.1,1.5,1,3.8,0,9.2,7.2,4.2,0,,,,05:37:00,1716115020,5.62,21:14:00,1716171240,21.23,15.62,5,5,20,20,8,8,,,,,,8,4.2,4,0,,,,
2024-05-18,16.7,13.15,12.8,8.9,,,99,84.2,80.5,62,13.8,10.4,9.7,5.6,46,26.54,29,12,32,24,100.56,99.97,100.1,99.64,97.68,97.13,97.26,96.83,24100,22166.7,16900,9700,2,1.1,1.5,1,5.2,0,7.8,5.8,2.8,10,,,,05:38:00,1716028680,5.63,21:13:00,1716084780,21.22,15.58,5,5,16,16,7,7,,,,,,8,6.5,5,2,,,,
2024-05-17,24,15.88,16.2,8.4,27,,100,81,76,52,14.5,12.2,11.5,8.5,32,20.79,19.5,7,47,12,100.27,100.02,99.98,99.7,97.41,97.18,97.14,96.88,24100,23334.8,16100,8100,2,1.4,1.5,1,1.8,0,11.2,9.2,6.2,10.7,,,,05:39:00,1715942340,5.65,21:11:00,1715998260,21.18,15.53,6,6,22,22,13,13,,,,,,8,6.7,6,4,,,,
2024-05-16,18.1,12.72,13.5,8.9,,,100,89.5,82.5,65,12.6,10.9,11,9.4,25,13.46,16.5,8,36,29,100.89,100.54,100.6,100.3,98.01,97.67,97.73,97.44,24100,16020.8,14050,4000,3,2,2,1,4.5,0,8.5,6.5,3.5,16.8,,,,05:40:00,1715856000,5.67,21:10:00,1715911800,21.17,15.5,5,5,18,18,10,10,,,,,,8,7,5.5,3,,,,
2024-05-15,15,11.36,11.85,8.7,,,97,85.5,79,61,11.2,8.9,9.2,7.2,20,14.79,15,10,,,101.41,101.16,101.17,100.93,98.5,98.26,98.28,98.05,24100,22500,16900,9700,2,1.3,1.5,1,6.2,0,6.8,4.8,1.8,0.7,,,,05:42:00,1715769720,5.7,21:09:00,1715825340,21.15,15.45,2,2,12,12,8,8,,,,,,8,8,7.5,7,,,,
2024-05-14,10.4,8.94,8.44,6.5,,,96,84.4,81,66,9.1,6.4,6,2.8,25,14.67,16,7,29,8,101.55,101.47,101.48,101.41,98.62,98.55,98.56,98.5,24100,19233.3,16900,9700,1,1,1,1,9.6,0,3.4,1.4,0,12.7,,,,05:43:00,1715683380,5.72,21:07:00,1715738820,21.12,15.4,2,2,11,12,9,9,,,,,,8,7.7,6.5,5,,,,
2024-05-13,11.2,6.77,5.25,-0.7,,,94,70.8,74,54,3.8,1.5,1.8,-0.3,18,13.04,13,8,38,3,101.73,101.56,101.57,101.4,98.8,98.63,98.64,98.48,24100,23300,21700,19300,1,1,1,1,12.8,0,0.2,0,0,0,,,,05:45:00,1715597100,5.75,21:06:00,1715652360,21.1,15.35,6,6,13,15,7,7,,,,,,8,5.4,4,0,,,,
2024-05-12,15.8,10.72,9,2.2,,,83,58.2,62.5,42,4.6,2.6,2.2,-0.1,35,24,23,11,41,33,101.37,100.83,100.78,100.18,98.45,97.96,97.9,97.36,24100,11429.2,13250,2400,11,7.5,6,1,9,0,4,2,0,0,,,,05:46:00,1715510760,5.77,21:04:00,1715565840,21.07,15.3,6,6,18,18,3,3,,,,,,7,2.8,3.5,0,,,,
2024-05-11,30.7,18.76,18.8,6.9,29,,77,40.7,47.5,18,6.8,3.5,4,1.2,48,25.12,28,8,39,24,101.14,100.28,100.36,99.57,98.25,97.43,97.51,96.76,24100,22495.8,15250,6400,11,1.9,6,1,0,0.8,13.8,11.8,8.8,0,,,,05:47:00,1715424420,5.78,21:03:00,1715479380,21.05,15.27,6,6,27,27,10,10,,,,,,8,5.1,4,0,,,,
2024-05-10,20.4,14.19,13.35,6.3,,,99,58.6,64.5,30,9.1,5.2,5.5,1.8,39,21.88,21.5,4,40,32,101.35,101.24,101.25,101.15,98.48,98.36,98.38,98.27,24100,23900,21700,19300,3,1.1,2,1,4.7,0,8.3,6.3,3.4,3,,,,05:49:00,1715338140,5.82,21:02:00,1715392920,21.03,15.22,5,5,20,20,6,10,,,,,,8,3.1,4,0,,,,
2024-05-09,22.3,14.21,12.55,2.8,,,82,48.3,49.5,17,6.6,1.8,1.2,-4.1,19,10.5,11,3,28,29,101.99,101.67,101.62,101.26,99.09,98.78,98.74,98.39,24100,24100,24100,24100,2,1,1.5,1,5.5,0,7.5,5.5,2.5,0,,,,05:50:00,1715251800,5.83,21:00:00,1715306400,21,15.17,6,6,24,24,10,10,,,,,,7,2.1,3.5,0,,,,
2024-05-08,22.8,15.67,15.1,7.4,,,82,54.5,57.5,33,8.4,5.8,5.8,3.2,37,22.67,26,15,45,3,101.66,100.94,100.91,100.16,98.77,98.07,98.03,97.3,24100,24100,24100,24100,1,1,1,1,2.9,0,10.1,8.1,5.1,0,,,,05:52:00,1715165520,5.87,20:59:00,1715219940,20.98,15.12,6,6,22,22,5,5,,,,,,7,2.4,3.5,0,,,,
2024-05-07,17.5,14.35,14.6,11.7,,,93,65.3,69,45,11.8,7.5,7.8,3.7,41,32,31,21,49,12,100.08,99.72,99.74,99.39,97.25,96.89,96.92,96.58,24100,22095.8,14450,4800,2,1,1.5,1,3.4,0,9.6,7.6,4.6,2.1,,,,05:54:00,1715079240,5.9,20:57:00,1715133420,20.95,15.05,6,6,17,17,10,11,,,,,,8,7.7,7.5,7,,,,
2024-05-06,22.5,16.07,15.2,7.9,,,59,43.5,45.5,32,5.2,3.4,2.8,0.5,41,27.79,29,17,44,15,101.36,100.76,100.73,100.1,98.47,97.9,97.87,97.27,24100,24100,24100,24100,1,1,1,1,2.8,0,10.2,8.2,5.2,0,,,,05:55:00,1714992900,5.92,20:56:00,1715046960,20.93,15.02,6,6,22,22,12,12,,,,,,8,5.9,5,2,,,,
2024-05-05,19.3,11.95,11.75,4.2,,,86,52.6,57.5,29,4.9,1.7,2.6,0.3,18,13.92,12,6,34,20,101.73,101.57,101.53,101.33,98.81,98.66,98.62,98.44,24100,24100,24100,24100,1,1,1,1,6.2,0,6.8,4.8,1.8,0,,,,05:57:00,1714906620,5.95,20:54:00,1714960440,20.9,14.95,5,5,17,17,7,10,,,,,,8,3.8,4.5,1,,,,
2024-05-04,12.6,7.53,8.25,3.9,,,100,74,74,48,5.1,2.8,2.8,0.5,26,13.42,14.5,3,41,31,101.78,101.66,101.62,101.46,98.84,98.73,98.69,98.54,24100,24100,24100,24100,1,1,1,1,9.8,0,3.2,1.2,0,0,,,,05:59:00,1714820340,5.98,20:53:00,1714873980,20.88,14.9,4,5,12,12,2,4,,,,,,8,6.1,4.5,1,,,,
2024-05-03,12.9,8.31,8.8,4.7,,,100,89.5,83,66,8.5,6.6,6.7,4.9,31,19.71,19.5,8,35,29,101.43,100.78,100.9,100.38,98.51,97.88,98,97.49,24100,17987.5,14050,4000,1,1,1,1,9.2,0,3.8,1.8,0,1.7,,,,06:00:00,1714734000,6,20:51:00,1714787460,20.85,14.85,2,2,11,11,3,4,,,,,,8,7.3,6.5,5,,,,
2024-05-02,10.5,8.09,7.1,3.7,,,97,89.9,84.5,72,9.4,6.5,6.1,2.8,26,15,16,6,37,12,101.37,101.13,100.99,100.61,98.46,98.22,98.09,97.72,24100,16895.8,15250,6400,2,1.1,1.5,1,10.9,0,2.1,0.1,0,15.2,,,,06:02:00,1714647720,6.03,20:50:00,1714701000,20.83,14.8,1,2,11,11,5,6,,,,,,8,7.9,7.5,7,,,,
2024-05-01,14.6,7.9,9.05,3.5,,,90,75.8,71,52,5.9,3.7,3.6,1.4,12,6.92,6,0,,,101.33,101.01,101.03,100.72,98.41,98.1,98.12,97.82,24100,22900,19300,14500,2,1,1.5,1,8.9,0,4,2,0,0.3,,,,06:04:00,1714561440,6.07,20:48:00,1714614480,20.8,14.73,2,2,13,13,2,4,,,,,,8,6.6,5,2,,,,
2024-04-30,13.4,6.75,7.25,1.1,,,92,68.2,67.5,43,1.5,0.8,0.7,-0.1,25,11.92,14,3,33,3,101.17,100.96,100.97,100.77,98.23,98.04,98.05,97.86,24100,24100,24100,24100,1,1,1,1,10.8,0,2.2,0.2,0,0,,,,06:05:00,1714475100,6.08,20:47:00,1714528020,20.78,14.7,5,5,12,12,5,5,,,,,,8,6.2,5,2,,,,
2024-04-29,5.3,3.9,3.65,2,,,88,73.7,75.5,63,1.5,-0.5,-1,-3.5,32,16.79,18,4,42,10,101.6,101.23,101.31,101.01,98.66,98.29,98.37,98.08,24100,24100,24100,24100,1,1,1,1,14.3,0,0,0,0,0,,,,06:07:00,1714388820,6.12,20:45:00,1714441500,20.75,14.63,2,2,7,7,1,1,,,,,,8,7.5,7,6,,,,
2024-04-28,11.4,4.05,4.15,-3.1,,-7,94,68.6,71.5,49,0.9,-1.6,-1.6,-4,27,18.38,18,9,37,10,102.42,102.12,102.04,101.67,99.44,99.15,99.08,98.72,24100,24100,24100,24100,1,1,1,1,13.8,0,0,0,0,0,,,,06:09:00,1714302540,6.15,20:44:00,1714355040,20.73,14.58,6,6,12,12,2,4,,,,,,8,4.5,4,0,,,,
2024-04-27,9.9,5.91,4.95,0,,,100,74.2,71,42,6.7,1.1,1.3,-4.1,46,27.38,31,16,41,1,102.24,101.47,101.5,100.76,99.27,98.54,98.56,97.86,24100,19179.2,14050,4000,1,1,1,1,13.1,0,0,0,0,0.2,,,,06:11:00,1714216260,6.18,20:42:00,1714268520,20.7,14.52,4,4,8,8,-2,-2,,,,,,8,5.3,4,0,,,,
2024-04-26,16.6,10.9,11.6,6.6,,,100,72.6,70.5,41,8.2,5.4,4.2,0.3,44,23.12,26,8,58,18,100.78,100.65,100.66,100.54,97.89,97.79,97.79,97.7,24100,18687.5,13650,3200,3,1.7,2,1,6.4,0,6.6,4.6,1.6,11.7,,,,06:13:00,1714129980,6.22,20:41:00,1714182060,20.68,14.47,2,2,13,13,5,6,,,,,,8,7.5,7,6,,,,
